ObjId	ProteinGroup	Concentration	GlycanID	f
1037	P_96	133.33666666666667	G_355	0.9859505558157304
1038	P_96	155.5577777777778	G_355	0.9879332731173083
1039	P_96	177.7788888888889	G_355	0.9894255802017179
1040	P_96	200.0	G_355	0.9905894006934125
1041	P_97	0.01	G_266	0.004524886877828055
1042	P_97	22.231111111111115	G_266	0.9099508822994361
1043	P_97	44.452222222222225	G_266	0.9528425465024888
1044	P_97	66.67333333333335	G_266	0.9680573032620269
1045	P_97	88.89444444444446	G_266	0.9758492407147649
1046	P_97	111.11555555555557	G_266	0.9805851898336994
1047	P_97	133.33666666666667	G_266	0.9837682299992623
1048	P_97	155.5577777777778	G_266	0.9860545702976434
1049	P_97	177.7788888888889	G_266	0.9877763441391275
1050	P_97	200.0	G_266	0.9891196834817013
1051	P_98	0.01	G_265	0.0009606147934678194
1052	P_98	22.231111111111115	G_265	0.6812857532007627
1053	P_98	44.452222222222225	G_265	0.8103996596916969
1054	P_98	66.67333333333335	G_265	0.8650635758152408
1055	P_98	88.89444444444446	G_265	0.8952610082246965
1056	P_98	111.11555555555557	G_265	0.9144142496616803
1057	P_98	133.33666666666667	G_265	0.927645462767561
1058	P_98	155.5577777777778	G_265	0.9373334583093423
1059	P_98	177.7788888888889	G_265	0.9447334392215445
1060	P_98	200.0	G_265	0.9505703422053232
1061	P_99	0.01	G_262	0.001040582726326743
1062	P_99	22.231111111111115	G_262	0.6984082658475287
1063	P_99	44.452222222222225	G_262	0.8223939811293605
1064	P_99	66.67333333333335	G_262	0.87413687614719
1065	P_99	88.89444444444446	G_262	0.9025325737492245
1066	P_99	111.11555555555557	G_262	0.9204742093442805
1067	P_99	133.33666666666667	G_262	0.9328373871877988
1068	P_99	155.5577777777778	G_262	0.941873763808345
1069	P_99	177.7788888888889	G_262	0.9487669072171062
1070	P_99	200.0	G_262	0.9541984732824428
1071	P_100	0.01	G_261	0.0022172949002217295
1072	P_100	22.231111111111115	G_261	0.8316568293291213
1073	P_100	44.452222222222225	G_261	0.9080736318859659
1074	P_100	66.67333333333335	G_261	0.9367740726863995
1075	P_100	88.89444444444446	G_261	0.9518172625066921
1076	P_100	111.11555555555557	G_261	0.9610779018586503
1077	P_100	133.33666666666667	G_261	0.9673526637808033
1078	P_100	155.5577777777778	G_261	0.9718851525837892
1079	P_100	177.7788888888889	G_261	0.9753125552419675
1080	P_100	200.0	G_261	0.9779951100244498
1081	P_101	0.01	G_269	0.0004585052728106373
1082	P_101	22.231111111111115	G_269	0.5048955284142526
1083	P_101	44.452222222222225	G_269	0.6709544333942676
1084	P_101	66.67333333333335	G_269	0.7535980709818402
1085	P_101	88.89444444444446	G_269	0.8030614805520703
1086	P_101	111.11555555555557	G_269	0.8359860897478766
1087	P_101	133.33666666666667	G_269	0.8594787391762102
1088	P_101	155.5577777777778	G_269	0.8770846123967874
1089	P_101	177.7788888888889	G_269	0.8907700101881183
1090	P_101	200.0	G_269	0.9017132551848511
1091	P_102	0.01	G_260	0.004149377593360997
1092	P_102	22.231111111111115	G_260	0.9025622518946229
1093	P_102	44.452222222222225	G_260	0.9487751084971661
1094	P_102	66.67333333333335	G_260	0.9652543190811697
1095	P_102	88.89444444444446	G_260	0.9737114343090123
1096	P_102	111.11555555555557	G_260	0.9788575231979953
1097	P_102	133.33666666666667	G_260	0.9823187053363129
1098	P_102	155.5577777777778	G_260	0.9848060663187068
1099	P_102	177.7788888888889	G_260	0.9866799045393159
1100	P_102	200.0	G_260	0.9881422924901185
1101	P_103	0.01	G_267	0.0019960079840319364
1102	P_103	22.231111111111115	G_267	0.816386486045373
1103	P_103	44.452222222222225	G_267	0.898892309074977
1104	P_103	66.67333333333335	G_267	0.9302390475304623
1105	P_103	88.89444444444446	G_267	0.9467487130938997
1106	P_103	111.11555555555557	G_267	0.9569394472938835
1107	P_103	133.33666666666667	G_267	0.9638562926194549
1108	P_103	155.5577777777778	G_267	0.9688585625112455
1109	P_103	177.7788888888889	G_267	0.9726445431942663
1110	P_103	200.0	G_267	0.975609756097561
1111	P_104	0.01	G_268	0.002849002849002849
1112	P_104	22.231111111111115	G_268	0.8639778910095863
1113	P_104	44.452222222222225	G_268	0.9270106819287717
1114	P_104	66.67333333333335	G_268	0.9501235037051111
1115	P_104	88.89444444444446	G_268	0.9621189345198725
1116	P_104	111.11555555555557	G_268	0.9694631327917482
1117	P_104	133.33666666666667	G_268	0.9744220603639375
1118	P_104	155.5577777777778	G_268	0.9779954174583659
1119	P_104	177.7788888888889	G_268	0.9806927324993411
1120	P_104	200.0	G_268	0.9828009828009828
1121	P_105	0.01	G_274	0.001019367991845056
1122	P_105	22.231111111111115	G_274	0.6940474538642987
1123	P_105	44.452222222222225	G_274	0.8193622381059659
1124	P_105	66.67333333333335	G_274	0.8718507540754947
1125	P_105	88.89444444444446	G_274	0.9007036307345905
1126	P_105	111.11555555555557	G_274	0.9189517018304786
1127	P_105	133.33666666666667	G_274	0.9315339652080761
1128	P_105	155.5577777777778	G_274	0.9407345688137506
1129	P_105	177.7788888888889	G_274	0.9477553148008837
1130	P_105	200.0	G_274	0.9532888465204956
1131	P_106	0.01	G_273	0.0005913660555884093
1132	P_106	22.231111111111115	G_273	0.5681185757283209
1133	P_106	44.452222222222225	G_273	0.7245413550174765
1134	P_106	66.67333333333335	G_273	0.7977823867262285
1135	P_106	88.89444444444446	G_273	0.8402562621435699
1136	P_106	111.11555555555557	G_273	0.867984793514677
1137	P_106	133.33666666666667	G_273	0.8875108162676666
1138	P_106	155.5577777777778	G_273	0.902004999613432
1139	P_106	177.7788888888889	G_273	0.9131903818824161
1140	P_106	200.0	G_273	0.9220839096357768
1141	P_107	0.01	G_272	0.0049751243781094535
1142	P_107	22.231111111111115	G_272	0.917461482024945
1143	P_107	44.452222222222225	G_272	0.9569450092089842
1144	P_107	66.67333333333335	G_272	0.9708766139209786
1145	P_107	88.89444444444446	G_272	0.9779964549844141
1146	P_107	111.11555555555557	G_272	0.9823189658559585
1147	P_107	133.33666666666667	G_272	0.9852220388660378
1148	P_107	155.5577777777778	G_272	0.9873062439175753
1149	P_107	177.7788888888889	G_272	0.9888752232680886
1150	P_107	200.0	G_272	0.9900990099009901
1151	P_108	0.01	G_278	7.691716021844475e-05
1152	P_108	22.231111111111115	G_278	0.1460352680135467
1153	P_108	44.452222222222225	G_278	0.2548102950823849
1154	P_108	66.67333333333335	G_278	0.33900545744212063
1155	P_108	88.89444444444446	G_278	0.40610644399888335
1156	P_108	111.11555555555557	G_278	0.46083943153121604
1157	P_108	133.33666666666667	G_278	0.5063353628435082
1158	P_108	155.5577777777778	G_278	0.5447506245087588
1159	P_108	177.7788888888889	G_278	0.5776188533615402
1160	P_108	200.0	G_278	0.6060606060606061
1161	P_109	0.01	G_276	0.00047596382674916705
1162	P_109	22.231111111111115	G_276	0.5142387169733731
1163	P_109	44.452222222222225	G_276	0.6791552786595821
1164	P_109	66.67333333333335	G_276	0.7604744886320433
1165	P_109	88.89444444444446	G_276	0.8089075375360194
1166	P_109	111.11555555555557	G_276	0.8410482405974568
1167	P_109	133.33666666666667	G_276	0.8639338243234488
1168	P_109	155.5577777777778	G_276	0.8810587657801664
1169	P_109	177.7788888888889	G_276	0.8943549784517694
1170	P_109	200.0	G_276	0.9049773755656109
1171	P_110	0.01	G_277	0.0003447087211306446
1172	P_110	22.231111111111115	G_277	0.43393771146005033
1173	P_110	44.452222222222225	G_277	0.6051855325457214
1174	P_110	66.67333333333335	G_277	0.6968852344784336
1175	P_110	88.89444444444446	G_277	0.754017247066585
1176	P_110	111.11555555555557	G_277	0.793027976907949
1177	P_110	133.33666666666667	G_277	0.8213589043346132
1178	P_110	155.5577777777778	G_277	0.8428676355492408
1179	P_110	177.7788888888889	G_277	0.859753574671818
1180	P_110	200.0	G_277	0.8733624454148472
1181	P_111	0.01	G_275	0.0012484394506866417
1182	P_111	22.231111111111115	G_275	0.7353719494266393
1183	P_111	44.452222222222225	G_275	0.8474802465736014
1184	P_111	66.67333333333335	G_275	0.8928667083296135
1185	P_111	88.89444444444446	G_275	0.9174359268390574
1186	P_111	111.11555555555557	G_275	0.9328383269280998
1187	P_111	133.33666666666667	G_275	0.9433975613782694
1188	P_111	155.5577777777778	G_275	0.9510876210921048
1189	P_111	177.7788888888889	G_275	0.9569380565905706
1190	P_111	200.0	G_275	0.9615384615384616
1191	P_112	0.01	G_270	0.004524886877828055
1192	P_112	22.231111111111115	G_270	0.9099508822994361
1193	P_112	44.452222222222225	G_270	0.9528425465024888
1194	P_112	66.67333333333335	G_270	0.9680573032620269
1195	P_112	88.89444444444446	G_270	0.9758492407147649
1196	P_112	111.11555555555557	G_270	0.9805851898336994
1197	P_112	133.33666666666667	G_270	0.9837682299992623
1198	P_112	155.5577777777778	G_270	0.9860545702976434
1199	P_112	177.7788888888889	G_270	0.9877763441391275
1200	P_112	200.0	G_270	0.9891196834817013
1201	P_113	0.01	G_271	0.002770083102493075
1202	P_113	22.231111111111115	G_271	0.8606331727460427
1203	P_113	44.452222222222225	G_271	0.9250815085439452
1204	P_113	66.67333333333335	G_271	0.9487714638079879
1205	P_113	88.89444444444446	G_271	0.9610787434680762
1206	P_113	111.11555555555557	G_271	0.9686180310720236
1207	P_113	133.33666666666667	G_271	0.973710474428568
1208	P_113	155.5577777777778	G_271	0.9773809357590652
1209	P_113	177.7788888888889	G_271	0.9801520451357196
1210	P_113	200.0	G_271	0.9823182711198428
1211	P_114	0.01	G_279	0.003322259136212625
1212	P_114	22.231111111111115	G_279	0.8810991720979391
1213	P_114	44.452222222222225	G_279	0.9367785140609268
1214	P_114	66.67333333333335	G_279	0.956941919433547
1215	P_114	88.89444444444446	G_279	0.9673538480140258
1216	P_114	111.11555555555557	G_279	0.9737108583891572
1217	P_114	133.33666666666667	G_279	0.9779956480281655
1218	P_114	155.5577777777778	G_279	0.9810794522851817
1219	P_114	177.7788888888889	G_279	0.9834051419474988
1220	P_114	200.0	G_279	0.9852216748768473
1221	P_115	0.01	G_281	0.0014903129657228018
1222	P_115	22.231111111111115	G_281	0.7684153928873186
1223	P_115	44.452222222222225	G_281	0.8690183982448899
1224	P_115	66.67333333333335	G_281	0.9086861711793567
1225	P_115	88.89444444444446	G_281	0.929912245016563
1226	P_115	111.11555555555557	G_281	0.9431314484033423
1227	P_115	133.33666666666667	G_281	0.9521553878746043
1228	P_115	155.5577777777778	G_281	0.9587076805083818
1229	P_115	177.7788888888889	G_281	0.9636814811691793
1230	P_115	200.0	G_281	0.9675858732462507
1231	P_116	0.01	G_282	0.0007137758743754461
1232	P_116	22.231111111111115	G_282	0.6135917566241413
1233	P_116	44.452222222222225	G_282	0.7604881479650997
1234	P_116	66.67333333333335	G_282	0.8264606230890009
1235	P_116	88.89444444444446	G_282	0.8639382322768749
1236	P_116	111.11555555555557	G_282	0.8881034421512557
1237	P_116	133.33666666666667	G_282	0.9049795253501052
1238	P_116	155.5577777777778	G_282	0.917432274806359
1239	P_116	177.7788888888889	G_282	0.9269992641989327
1240	P_116	200.0	G_282	0.9345794392523364
1241	P_117	0.01	G_253	0.007633587786259542
1242	P_117	22.231111111111115	G_253	0.9447539899896118
1243	P_117	44.452222222222225	G_253	0.971586079607548
1244	P_117	66.67333333333335	G_253	0.9808748528834837
1245	P_117	88.89444444444446	G_253	0.9855866954111487
1246	P_117	111.11555555555557	G_253	0.9884357641291242
1247	P_117	133.33666666666667	G_253	0.9903443836498229
1248	P_117	155.5577777777778	G_253	0.9917122375541891
1249	P_117	177.7788888888889	G_253	0.9927406295177171
1250	P_117	200.0	G_253	0.9935419771485344
1251	P_118	0.01	G_252	0.0024330900243309007
1252	P_118	22.231111111111115	G_252	0.8442906574394464
1253	P_118	44.452222222222225	G_252	0.9155548435819393
1254	P_118	66.67333333333335	G_252	0.9420685757347401
1255	P_118	88.89444444444446	G_252	0.9559113447637255
1256	P_118	111.11555555555557	G_252	0.9644145273593459
1257	P_118	133.33666666666667	G_252	0.9701680774174772
1258	P_118	155.5577777777778	G_252	0.9743200734905214
1259	P_118	177.7788888888889	G_252	0.9774575266813692
1260	P_118	200.0	G_252	0.9799118079372857
1261	P_119	0.01	G_250	0.004524886877828055
1262	P_119	22.231111111111115	G_250	0.9099508822994361
1263	P_119	44.452222222222225	G_250	0.9528425465024888
1264	P_119	66.67333333333335	G_250	0.9680573032620269
1265	P_119	88.89444444444446	G_250	0.9758492407147649
1266	P_119	111.11555555555557	G_250	0.9805851898336994
1267	P_119	133.33666666666667	G_250	0.9837682299992623
1268	P_119	155.5577777777778	G_250	0.9860545702976434
1269	P_119	177.7788888888889	G_250	0.9877763441391275
1270	P_119	200.0	G_250	0.9891196834817013
1271	P_120	0.01	G_251	0.0005402485143165856
1272	P_120	22.231111111111115	G_251	0.545801734955535
1273	P_120	44.452222222222225	G_251	0.7061263391990399
1274	P_120	66.67333333333335	G_251	0.7827958672510958
1275	P_120	88.89444444444446	G_251	0.8277378304278102
1276	P_120	111.11555555555557	G_251	0.8572702179093731
1277	P_120	133.33666666666667	G_251	0.8781585475620732
1278	P_120	155.5577777777778	G_251	0.8937134540254833
1279	P_120	177.7788888888889	G_251	0.905746358639351
1280	P_120	200.0	G_251	0.9153318077803204
1281	P_121	0.01	G_240	0.002770083102493075
1282	P_121	22.231111111111115	G_240	0.8606331727460427
1283	P_121	44.452222222222225	G_240	0.9250815085439452
1284	P_121	66.67333333333335	G_240	0.9487714638079879
1285	P_121	88.89444444444446	G_240	0.9610787434680762
1286	P_121	111.11555555555557	G_240	0.9686180310720236
1287	P_121	133.33666666666667	G_240	0.973710474428568
1288	P_121	155.5577777777778	G_240	0.9773809357590652
1289	P_121	177.7788888888889	G_240	0.9801520451357196
1290	P_121	200.0	G_240	0.9823182711198428
1291	P_122	0.01	G_242	0.0058479532163742695
1292	P_122	22.231111111111115	G_242	0.9289627634877891
1293	P_122	44.452222222222225	G_242	0.9631653706334111
1294	P_122	66.67333333333335	G_242	0.9751365054602184
1295	P_122	88.89444444444446	G_242	0.9812350524314711
1296	P_122	111.11555555555557	G_242	0.9849311560659483
1297	P_122	133.33666666666667	G_242	0.9874108266890474
1298	P_122	155.5577777777778	G_242	0.9891897238786989
1299	P_122	177.7788888888889	G_242	0.9905281339185668
1300	P_122	200.0	G_242	0.991571641051066
1301	P_123	0.01	G_241	0.003021148036253777
1302	P_123	22.231111111111115	G_241	0.870745930890417
1303	P_123	44.452222222222225	G_241	0.9308932684924495
1304	P_123	66.67333333333335	G_241	0.9528391768292683
1305	P_123	88.89444444444446	G_241	0.9642060861705334
1306	P_123	111.11555555555557	G_241	0.9711577679802669
1307	P_123	133.33666666666667	G_241	0.975848356956405
1308	P_123	155.5577777777778	G_241	0.9792267017318076
1309	P_123	177.7788888888889	G_241	0.9817758987795374
1310	P_123	200.0	G_241	0.9837678307919331
1311	P_124	0.01	G_263	0.0029325513196480943
1312	P_124	22.231111111111115	G_263	0.867348708167158
1313	P_124	44.452222222222225	G_263	0.9289479183597651
1314	P_124	66.67333333333335	G_263	0.9514794025306821
1315	P_124	88.89444444444446	G_263	0.9631613796424486
1316	P_124	111.11555555555557	G_263	0.9703097104711635
1317	P_124	133.33666666666667	G_263	0.9751346871114794
1318	P_124	155.5577777777778	G_263	0.9786106722959276
1319	P_124	177.7788888888889	G_263	0.9812340167176701
1320	P_124	200.0	G_263	0.983284169124877
1321	P_125	0.01	G_264	0.002036659877800407
1322	P_125	22.231111111111115	G_264	0.819395527889262
1323	P_125	44.452222222222225	G_264	0.9007136907040098
1324	P_125	66.67333333333335	G_264	0.9315387481371087
1325	P_125	88.89444444444446	G_264	0.9477580998637682
1326	P_125	111.11555555555557	G_264	0.9577642844829237
1327	P_125	133.33666666666667	G_264	0.9645535434399942
1328	P_125	155.5577777777778	G_264	0.9694623715480708
1329	P_125	177.7788888888889	G_264	0.9731769772095541
1330	P_125	200.0	G_264	0.9760858955588092
1331	P_126	0.01	G_254	0.0025575447570332483
1332	P_126	22.231111111111115	G_254	0.8507526150182839
1333	P_126	44.452222222222225	G_254	0.9193418663970403
1334	P_126	66.67333333333335	G_254	0.9447383336482146
1335	P_126	88.89444444444446	G_254	0.9579716218643357
1336	P_126	111.11555555555557	G_254	0.9660915431729041
1337	P_126	133.33666666666667	G_254	0.9715819387432901
1338	P_126	155.5577777777778	G_254	0.9755421149450917
1339	P_126	177.7788888888889	G_254	0.9785335543174465
1340	P_126	200.0	G_254	0.980872976949485
1341	P_127	0.01	G_255	0.0023201856148491883
1342	P_127	22.231111111111115	G_255	0.8379261244660356
1343	P_127	44.452222222222225	G_255	0.9117988923581831
1344	P_127	66.67333333333335	G_255	0.9394138643622019
1345	P_127	88.89444444444446	G_255	0.9538599105812221
1346	P_127	111.11555555555557	G_255	0.9627433236421049
1347	P_127	133.33666666666667	G_255	0.9687583250587294
1348	P_127	155.5577777777778	G_255	0.9731010898576512
1349	P_127	177.7788888888889	G_255	0.9763838629165623
1350	P_127	200.0	G_255	0.978952520802741
1351	P_128	0.01	G_280	0.001122334455667789
1352	P_128	22.231111111111115	G_280	0.7141123563423514
1353	P_128	44.452222222222225	G_280	0.8331840806381073
1354	P_128	66.67333333333335	G_280	0.8822335920959774
1355	P_128	88.89444444444446	G_280	0.908992785320684
1356	P_128	111.11555555555557	G_280	0.9258429462847408
1357	P_128	133.33666666666667	G_280	0.9374282299453961
1358	P_128	155.5577777777778	G_280	0.9458827662621949
1359	P_128	177.7788888888889	G_280	0.9523245501782621
1360	P_128	200.0	G_280	0.9573958831977022
1361	P_129	0.01	G_205	6.6666222225185165e-06
1362	P_129	22.231111111111115	G_205	0.01460429428149325
1363	P_129	44.452222222222225	G_205	0.02878186944382295
1364	P_129	66.67333333333335	G_205	0.04255726571376293
1365	P_129	88.89444444444446	G_205	0.05594735682742369
1366	P_129	111.11555555555557	G_205	0.0689680856052811
1367	P_129	133.33666666666667	G_205	0.08163452727647495
1368	P_129	155.5577777777778	G_205	0.09396094770342592
1369	P_129	177.7788888888889	G_205	0.10596085697956491
1370	P_129	200.0	G_205	0.11764705882352941
1371	P_130	0.01	G_206	1.0638184700162764e-05
1372	P_130	22.231111111111115	G_206	0.023103712667781363
1373	P_130	44.452222222222225	G_206	0.045154270790185635
1374	P_130	66.67333333333335	G_206	0.06623134946126186
1375	P_130	88.89444444444446	G_206	0.08639802160895461
1376	P_130	111.11555555555557	G_206	0.10571202658762544
1377	P_130	133.33666666666667	G_206	0.12422632227850225
1378	P_130	155.5577777777778	G_206	0.14198957000087223
1379	P_130	177.7788888888889	G_206	0.1590465615839348
1380	P_130	200.0	G_206	0.17543859649122806
1381	P_131	0.01	G_81	7.935878104912308e-05
1382	P_131	22.231111111111115	G_81	0.14997601343247782
1383	P_131	44.452222222222225	G_81	0.2607899248404571
1384	P_131	66.67333333333335	G_81	0.3460433895020934
1385	P_131	88.89444444444446	G_81	0.4136656239497428
1386	P_131	111.11555555555557	G_81	0.4686135217709134
1387	P_131	133.33666666666667	G_81	0.5141450624027968
1388	P_131	155.5577777777778	G_81	0.5524897198917136
1389	P_131	177.7788888888889	G_81	0.5852246334139232
1390	P_131	200.0	G_81	0.6134969325153374
1391	P_132	0.01	G_207	1.9304646628443468e-05
1392	P_132	22.231111111111115	G_207	0.041151112281163624
1393	P_132	44.452222222222225	G_207	0.07903288575622226
1394	P_132	66.67333333333335	G_207	0.11403518774016261
1395	P_132	88.89444444444446	G_207	0.14647430909640155
1396	P_132	111.11555555555557	G_207	0.17662185360753369
1397	P_132	133.33666666666667	G_207	0.2047123607351037
1398	P_132	155.5577777777778	G_207	0.23094941950043057
1399	P_132	177.7788888888889	G_207	0.255510610810267
1400	P_132	200.0	G_207	0.2785515320334262
1401	P_133	0.01	G_208	3.030211205721039e-05
1402	P_133	22.231111111111115	G_208	0.06311512643214053
1403	P_133	44.452222222222225	G_208	0.11871266768939517
1404	P_133	66.67333333333335	G_208	0.16808120871918122
1405	P_133	88.89444444444446	G_208	0.21221203962812168
1406	P_133	111.11555555555557	G_208	0.25189670633041483
1407	P_133	133.33666666666667	G_208	0.2877749080941864
1408	P_133	155.5577777777778	G_208	0.32036924316135856
1409	P_133	177.7788888888889	G_208	0.35011083126732767
1410	P_133	200.0	G_208	0.37735849056603776
1411	P_134	0.01	G_209	3.846005922849121e-05
1412	P_134	22.231111111111115	G_209	0.07876917262448428
1413	P_134	44.452222222222225	G_209	0.14600721879368045
1414	P_134	66.67333333333335	G_209	0.20409787555356015
1415	P_134	88.89444444444446	G_209	0.2547889364819032
1416	P_134	111.11555555555557	G_209	0.29940958790912686
1417	P_134	133.33666666666667	G_209	0.33898865263853695
1418	P_134	155.5577777777778	G_209	0.37433489660483105
1419	P_134	177.7788888888889	G_209	0.40609287793685805
1420	P_134	200.0	G_209	0.43478260869565216
1421	P_135	0.01	G_210	0.00028563267637817766
1422	P_135	22.231111111111115	G_210	0.3884445134736352
1423	P_135	44.452222222222225	G_210	0.559483686911771
1424	P_135	66.67333333333335	G_210	0.6557602780145565
1425	P_135	88.89444444444446	G_210	0.7175014573337519
1426	P_135	111.11555555555557	G_210	0.760463560043801
1427	P_135	133.33666666666667	G_210	0.7920833250826717
1428	P_135	155.5577777777778	G_210	0.8163286725519237
1429	P_135	177.7788888888889	G_210	0.8355099973368285
1430	P_135	200.0	G_210	0.851063829787234
1431	P_136	0.01	G_198	1.8518515089163872e-07
1432	P_136	22.231111111111115	G_198	0.00041151782615914015
1433	P_136	44.452222222222225	G_198	0.0008225122171549031
1434	P_136	66.67333333333335	G_198	0.0012331687751949724
1435	P_136	88.89444444444446	G_198	0.0016434879166507895
1436	P_136	111.11555555555557	G_198	0.002053470057209852
1437	P_136	133.33666666666667	G_198	0.0024631156118771176
1438	P_136	155.5577777777778	G_198	0.002872424994976406
1439	P_136	177.7788888888889	G_198	0.0032813986201517924
1440	P_136	200.0	G_198	0.0036900369003690036
1441	P_137	0.01	G_82	0.0016638935108153079
1442	P_137	22.231111111111115	G_82	0.7874685138539043
1443	P_137	44.452222222222225	G_82	0.8810756050829167
1444	P_137	66.67333333333335	G_82	0.9174387670855885
1445	P_137	88.89444444444446	G_82	0.9367718517651191
1446	P_137	111.11555555555557	G_82	0.9487685476831998
1447	P_137	133.33666666666667	G_82	0.956938829214612
1448	P_137	155.5577777777778	G_82	0.9628615837471286
1449	P_137	177.7788888888889	G_82	0.9673520716319732
1450	P_137	200.0	G_82	0.970873786407767
1451	P_138	0.01	G_92	9.99999000001e-07
1452	P_138	22.231111111111115	G_92	0.0022181798508382703
1453	P_138	44.452222222222225	G_92	0.00442554967048145
1454	P_138	66.67333333333335	G_92	0.006623174421738794
1455	P_138	88.89444444444446	G_92	0.008811118496080125
1456	P_138	111.11555555555557	G_92	0.01098944571892496
1457	P_138	133.33666666666667	G_92	0.013158219355848898
1458	P_138	155.5577777777778	G_92	0.01531750211870851
1459	P_138	177.7788888888889	G_92	0.01746735617168601
1460	P_138	200.0	G_92	0.0196078431372549
1461	P_139	0.01	G_199	0.0007686395080707148
1462	P_139	22.231111111111115	G_199	0.6310079475211303
1463	P_139	44.452222222222225	G_199	0.7737250275591313
1464	P_139	66.67333333333335	G_199	0.8368337377625303
1465	P_139	88.89444444444446	G_199	0.8724169892590371
1466	P_139	111.11555555555557	G_199	0.8952588985175106
1467	P_139	133.33666666666667	G_199	0.9111637548119633
1468	P_139	155.5577777777778	G_199	0.9228751104138376
1469	P_139	177.7788888888889	G_199	0.9318582885364675
1470	P_139	200.0	G_199	0.9389671361502347
1471	P_140	0.01	G_87	0.003322259136212625
1472	P_140	22.231111111111115	G_87	0.8810991720979391
1473	P_140	44.452222222222225	G_87	0.9367785140609268
1474	P_140	66.67333333333335	G_87	0.956941919433547
1475	P_140	88.89444444444446	G_87	0.9673538480140258
1476	P_140	111.11555555555557	G_87	0.9737108583891572
1477	P_140	133.33666666666667	G_87	0.9779956480281655
1478	P_140	155.5577777777778	G_87	0.9810794522851817
1479	P_140	177.7788888888889	G_87	0.9834051419474988
1480	P_140	200.0	G_87	0.9852216748768473
1481	P_141	0.01	G_200	0.0003447087211306446
1482	P_141	22.231111111111115	G_200	0.43393771146005033
1483	P_141	44.452222222222225	G_200	0.6051855325457214
1484	P_141	66.67333333333335	G_200	0.6968852344784336
1485	P_141	88.89444444444446	G_200	0.754017247066585
1486	P_141	111.11555555555557	G_200	0.793027976907949
1487	P_141	133.33666666666667	G_200	0.8213589043346132
1488	P_141	155.5577777777778	G_200	0.8428676355492408
1489	P_141	177.7788888888889	G_200	0.859753574671818
1490	P_141	200.0	G_200	0.8733624454148472
1491	P_142	0.01	G_88	0.0019960079840319364
1492	P_142	22.231111111111115	G_88	0.816386486045373
1493	P_142	44.452222222222225	G_88	0.898892309074977
1494	P_142	66.67333333333335	G_88	0.9302390475304623
1495	P_142	88.89444444444446	G_88	0.9467487130938997
1496	P_142	111.11555555555557	G_88	0.9569394472938835
1497	P_142	133.33666666666667	G_88	0.9638562926194549
1498	P_142	155.5577777777778	G_88	0.9688585625112455
1499	P_142	177.7788888888889	G_88	0.9726445431942663
1500	P_142	200.0	G_88	0.975609756097561
1501	P_143	0.01	G_201	0.0005260389268805891
1502	P_143	22.231111111111115	G_201	0.5391829255147138
1503	P_143	44.452222222222225	G_201	0.7005621027194565
1504	P_143	66.67333333333335	G_201	0.778227375301533
1505	P_143	88.89444444444446	G_201	0.8239019617939344
1506	P_143	111.11555555555557	G_201	0.8539759529990436
1507	P_143	133.33666666666667	G_201	0.8752762521607842
1508	P_143	155.5577777777778	G_201	0.8911535180965233
1509	P_143	177.7788888888889	G_201	0.9034449269061158
1510	P_143	200.0	G_201	0.91324200913242
1511	P_144	0.01	G_90	0.003322259136212625
1512	P_144	22.231111111111115	G_90	0.8810991720979391
1513	P_144	44.452222222222225	G_90	0.9367785140609268
1514	P_144	66.67333333333335	G_90	0.956941919433547
1515	P_144	88.89444444444446	G_90	0.9673538480140258
1516	P_144	111.11555555555557	G_90	0.9737108583891572
1517	P_144	133.33666666666667	G_90	0.9779956480281655
1518	P_144	155.5577777777778	G_90	0.9810794522851817
1519	P_144	177.7788888888889	G_90	0.9834051419474988
1520	P_144	200.0	G_90	0.9852216748768473
1521	P_145	0.01	G_202	1.5384591716012744e-06
1522	P_145	22.231111111111115	G_202	0.0034085132422306754
1523	P_145	44.452222222222225	G_202	0.006792351859683699
1524	P_145	66.67333333333335	G_202	0.010153289184477988
1525	P_145	88.89444444444446	G_202	0.013491556921115583
1526	P_145	111.11555555555557	G_202	0.016807383658901744
1527	P_145	133.33666666666667	G_202	0.020100994924123154
1528	P_145	155.5577777777778	G_202	0.023372613231180894
1529	P_145	177.7788888888889	G_202	0.026622458132702476
1530	P_145	200.0	G_202	0.029850746268656716
1531	P_146	0.01	G_203	1.9607804690579037e-06
1532	P_146	22.231111111111115	G_203	0.004340122620177666
1533	P_146	44.452222222222225	G_203	0.008640807670485164
1534	P_146	66.67333333333335	G_203	0.012904499478065193
1535	P_146	88.89444444444446	G_203	0.017131673306559632
1536	P_146	111.11555555555557	G_203	0.021322796313180122
1537	P_146	133.33666666666667	G_203	0.025478327720810368
1538	P_146	155.5577777777778	G_203	0.029598718985742505
1539	P_146	177.7788888888889	G_203	0.03368441396117601
1540	P_146	200.0	G_203	0.03773584905660377
1541	P_147	0.01	G_204	9.522902580706599e-05
1542	P_147	22.231111111111115	G_204	0.1747301498585252
1543	P_147	44.452222222222225	G_204	0.29743433427256577
1544	P_147	66.67333333333335	G_204	0.38837326705759007
1545	P_147	88.89444444444446	G_204	0.4584682387324146
1546	P_147	111.11555555555557	G_204	0.5141488092789865
1547	P_147	133.33666666666667	G_204	0.5594467210248808
1548	P_147	155.5577777777778	G_204	0.5970183623167393
1549	P_147	177.7788888888889	G_204	0.6286851525141355
