Name,IUPAC,SMILES,MolecularWeight,HeavyAtomCount,RingCount,RotatableBondCount,HBondDonorCount,HBondAcceptorCount,TPSA,LogP,MolMR,FractionCSP3,BertzCT,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PMI1,PMI2,PMI3,NPR1,NPR2,RadiusOfGyration,InertialShapeFactor,Eccentricity,Asphericity,SpherocityIndex,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,RingOCount,PyranoseCount,FuranoseCount,BranchingPoints,GlycosidicLinkages,AminoGroups,AcetylGroups,CarboxylGroups,MethylGroups,GlycanClass,ComplexityScore
CFG-007-Sp8,Gal(α-Sp8,OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@H]1-OCCCN-C(=O)CCCOC,337.3689999999996,23,1,15,5,8,137.71,-2.2641999999999944,78.45590000000006,0.9285714285714286,1184.7529291110693,10.713199919210863,5.1925791930512055,3.120085857347248,1.7711423310857684,0.9245440872849414,-0.81,4.117803046060969,10.869597008139545,6.675483158862854,173.04556351169091,1058.5714764237323,6074.089389478949,6477.987225013876,0.16341055325583245,0.9376507205856581,4.4912974435144815,0.0008857698714435498,0.9865581539294187,0.5904312742822029,0.18625433217460644,5.309813353288376,95.86512947099517,19.005126045471968,0.0,49.27546293973301,0.0,1.4118420783282006,0.0,0.0,0.0,71.00888912397389,5.724798628930537,5.309813353288376,0.0,49.70492518032498,33.2117678719474,0.0,0.0,0.0,5.907179729351506,1,0,0,0,0,1,1,0,0,Unknown,3
CFG-008-Sp8,Glc(α-Sp8,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1-OCCCN-C(=O)CCCOC,337.3689999999996,23,1,15,5,8,137.71,-2.2641999999999944,78.45590000000006,0.9285714285714286,1184.7529291110693,10.713199919210863,5.1925791930512055,3.120085857347248,1.7711423310857684,0.9245440872849414,-0.81,4.117803046060969,10.869597008139545,6.675483158862854,173.04556351169091,1170.5346131525466,5143.6922579689035,5513.288905865253,0.2123114955770386,0.9329625829143186,4.186770767981452,0.0007970397222185628,0.9772020409546028,0.497277375253195,0.24442680377845902,5.309813353288376,95.86512947099517,19.005126045471968,0.0,49.27546293973301,0.0,1.4118420783282006,0.0,0.0,0.0,71.00888912397389,5.724798628930537,5.309813353288376,0.0,49.70492518032498,33.2117678719474,0.0,0.0,0.0,5.907179729351506,1,0,0,0,0,1,1,0,0,Unknown,3
CFG-009-Sp8,Man(α-Sp8,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@H](O)[C@H]1-OCCCN-C(=O)CCCOC,337.3689999999996,23,1,15,5,8,137.71,-2.2641999999999944,78.45590000000006,0.9285714285714286,1184.7529291110693,10.713199919210863,5.1925791930512055,3.120085857347248,1.7711423310857684,0.9245440872849414,-0.81,4.117803046060969,10.869597008139545,6.675483158862854,173.04556351169091,1287.4445859396271,5435.476477703982,6119.068766204662,0.2103987771881442,0.8882849148098925,4.3626319544822,0.0006899597268193004,0.9776156476641185,0.49743971977857215,0.15443296712711413,5.309813353288376,95.86512947099517,19.005126045471968,0.0,49.27546293973301,0.0,1.4118420783282006,0.0,0.0,0.0,71.00888912397389,5.724798628930537,5.309813353288376,0.0,49.70492518032498,33.2117678719474,0.0,0.0,0.0,5.907179729351506,1,0,0,0,0,1,1,0,0,Unknown,3
CFG-010-Sp8,GalNAc(α-Sp8,OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](NC(=O)C)[C@H]1-OCCCN-C(=O)CCCOC,378.42199999999957,26,1,16,5,8,146.58,-2.120399999999993,90.05380000000005,0.875,1404.0361504586554,12.160413514710822,5.889792788551164,3.556524473148768,2.00129227836282,1.1309061538409948,-1.3,4.636806713701793,12.15294509846849,7.52077549268622,194.87889614655444,1498.3487660859803,6220.958633966993,6989.4068114911615,0.21437423897297997,0.8900553082329138,4.408432228567193,0.0005940241206711411,0.9767515987520858,0.49037382620572467,0.1713855797254519,10.619626706576751,95.17017579340649,23.79966322954379,0.0,60.23963072553938,0.0,2.8236841566564013,0.0,0.0,0.0,76.21873586377734,4.293598971697903,10.619626706576751,0.0,56.49469173902032,33.2117678719474,0.0,0.0,0.0,11.814359458703011,1,0,0,0,0,2,2,0,1,Unknown,6
CFG-010-Sp15,GalNAc(α-Sp15,OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](NC(=O)C)[C@H]1-OC[C@@H](C(=O)O)N-C(=O)CCCOC,408.40399999999966,28,1,16,6,10,183.88,-3.0572999999999926,91.99360000000004,0.8125,1424.4446327927158,12.976910095638548,6.298041079015027,3.955785350589023,2.2402849903550774,1.2638599134251887,-1.8299999999999998,5.650052490656574,11.887534209120671,7.296616416304277,201.11138125658584,2031.7076099708736,6699.396927056397,7855.538393354332,0.258633782719421,0.8528246686088361,4.506291237949907,0.00041975757949789936,0.9659754481539597,0.41466757002106,0.1947100103483646,10.619626706576751,105.76932205649925,28.59420041361561,0.0,49.75443015569931,0.0,2.8236841566564013,1.4311996572326342,0.0,0.0,82.00980557044569,5.724798628930537,10.619626706576751,0.0,56.139659306040585,26.714908187631455,0.0,0.0,0.0,17.78366474665486,1,0,0,0,0,2,2,1,1,Unknown,8
CFG-011-Sp8,Fuc(α-Sp8,C[C@H](O1)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1-OCCCN-C(=O)CCCOC,321.3699999999995,22,1,14,4,7,117.48,-1.2365999999999981,77.04410000000006,0.9285714285714286,1169.2639888574402,10.304951628747,4.988455047819274,3.0180237847312825,1.6784446281111187,0.8573619024642832,-0.77,3.735143020848036,10.089256622865111,6.152222171949232,168.16465950136762,757.5779892116827,5911.599318328248,6334.731419272155,0.11959117744233055,0.9332044134252303,4.497998352818581,0.0012318261970576787,0.9928232220682376,0.6841756978127849,0.1281303567897216,5.309813353288376,82.76613637973902,19.005126045471968,0.0,57.49811361319893,0.0,1.4118420783282006,0.0,0.0,0.0,67.27083948903692,4.293598971697903,5.309813353288376,0.0,56.556817297620654,26.652782629031112,0.0,0.0,0.0,5.907179729351506,1,0,0,0,0,1,1,0,0,Unknown,3
CFG-011-Sp9,Fuc(α-Sp9,C[C@H](O1)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1-OCCCCCN-C(=O)CCCOC,349.42399999999947,24,1,16,4,7,117.48,-0.45639999999999836,86.27810000000007,0.9375,1354.9720087012327,11.304951628747,5.488455047819274,3.2680237847312825,1.8034446281111187,0.9192564971076401,-0.77,3.90345274627308,11.726862157913532,7.415286946775902,186.5144257308321,884.883584263114,8569.711566155147,8921.543050003376,0.09918503775675656,0.9605638305082106,5.127855291737251,0.0010855256528553632,0.9950690067956045,0.7330452617892851,0.12508338295601357,5.309813353288376,82.76613637973902,19.005126045471968,0.0,75.72699764053854,0.0,1.4118420783282006,0.0,0.0,0.0,72.75387371371778,4.293598971697903,5.309813353288376,0.0,69.30266710027941,26.652782629031112,0.0,0.0,0.0,5.907179729351506,1,0,0,0,0,1,1,0,0,Unknown,3
CFG-012-Sp8,Rha(α-Sp8,C[C@H](O1)[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1-OCCCN-C(=O)CCCOC,321.3699999999995,22,1,14,4,7,117.48,-1.2365999999999981,77.04410000000006,0.9285714285714286,1169.2639888574402,10.304951628747,4.988455047819274,3.0180237847312825,1.6784446281111187,0.8573619024642832,-0.77,3.735143020848036,10.089256622865111,6.152222171949232,168.16465950136762,1039.3430798329418,6270.061446081249,6724.640826150049,0.1545574115707798,0.9324009427684106,4.672763206582433,0.0008971060286640668,0.9879838088392645,0.6081576111310497,0.1497034313897001,5.309813353288376,82.76613637973902,19.005126045471968,0.0,57.49811361319893,0.0,1.4118420783282006,0.0,0.0,0.0,67.27083948903692,4.293598971697903,5.309813353288376,0.0,56.556817297620654,26.652782629031112,0.0,0.0,0.0,5.907179729351506,1,0,0,0,0,1,1,0,0,Unknown,3
CFG-013-Sp8,Neu5Ac(α-Sp8,OC[C@@H](O)[C@@H](O)[C@H](O1)[C@H](NC(=O)C)[C@@H](O)C[C@@]1(C(=O)O)-OCCCN-C(=O)CCCOC,466.48399999999964,32,1,20,7,11,204.10999999999999,-2.914599999999992,107.25640000000004,0.8421052631578947,1728.9804499913473,14.885158386102411,7.2521652242469585,4.627230242177896,2.6719033158561136,1.5478873035389815,-1.8699999999999999,6.216667234507212,13.625816311022511,8.238988761675257,233.5169346111058,2543.575019046834,9983.111145172428,10665.122822599316,0.23849467665360752,0.9360521497247354,4.985789500266272,0.000368006503726203,0.9711438045973888,0.45279952218609837,0.20254503628202372,10.619626706576751,118.3893479317891,28.59420041361561,0.0,69.3540727392092,0.0,2.8236841566564013,1.4311996572326342,0.0,0.0,93.97240654240396,7.155998286163171,10.619626706576751,0.0,68.46866745133339,33.2117678719474,0.0,0.0,0.0,17.78366474665486,1,0,0,0,0,2,2,1,1,Unknown,8
CFG-013-Sp11,Neu5Ac(α-Sp11,OC[C@@H](O)[C@@H](O)[C@H](O1)[C@H](NC(=O)C)[C@@H](O)C[C@@]1(C(=O)O)-OCc1ccc(cc1)NC(=O)CN-C(=O)CCCOC,571.5800000000017,40,2,21,8,12,233.20999999999998,-2.1659999999999906,136.54809999999995,0.6,2311.0733406574245,18.74062027206623,9.403502964978848,6.142793003211344,3.587828242831602,2.1098316530534555,-3.18,8.43916619132108,15.566333163246801,9.478899526764884,282.5583812335639,2388.990192768501,21457.692900664846,21976.98735005157,0.10870417108207031,0.9763709902037366,6.331278629900952,0.00040869610648014464,0.994074143708285,0.7120407648205973,0.13845649102678748,15.929440059865126,117.73754241822432,39.947722840603724,0.0,71.28611644191724,24.16967483065318,4.235526234984602,1.4311996572326342,0.0,5.687386274683562,102.92030291714441,7.155998286163171,10.619626706576751,0.0,68.6547277929203,31.96259598231949,29.733126322350174,0.0,0.0,29.378230750689927,1,0,0,0,0,3,3,1,1,Unknown,11
CFG-014-Sp8,Neu5Ac(β-Sp8,OC[C@@H](O)[C@@H](O)[C@H](O1)[C@H](NC(=O)C)[C@@H](O)C[C@]1(C(=O)O)-OCCCN-C(=O)CCCOC,466.48399999999964,32,1,20,7,11,204.10999999999999,-2.914599999999992,107.25640000000004,0.8421052631578947,1728.9804499913473,14.885158386102411,7.2521652242469585,4.627230242177896,2.6719033158561136,1.5478873035389815,-1.8699999999999999,6.216667234507212,13.625816311022511,8.238988761675257,233.5169346111058,2963.400331871352,8870.550914349233,9388.91718103773,0.31562748661329826,0.9447895580828626,4.769454025053413,0.0003188194142794872,0.9488831802145996,0.3394701444458705,0.3817625065144471,10.619626706576751,118.3893479317891,28.59420041361561,0.0,69.3540727392092,0.0,2.8236841566564013,1.4311996572326342,0.0,0.0,93.97240654240396,7.155998286163171,10.619626706576751,0.0,68.46866745133339,33.2117678719474,0.0,0.0,0.0,17.78366474665486,1,0,0,0,0,2,2,1,1,Unknown,8
CFG-015-Sp8,Gal(β-Sp8,OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1-OCCCN-C(=O)CCCOC,337.3689999999996,23,1,15,5,8,137.71,-2.2641999999999944,78.45590000000006,0.9285714285714286,1184.7529291110693,10.713199919210863,5.1925791930512055,3.120085857347248,1.7711423310857684,0.9245440872849414,-0.81,4.117803046060969,10.869597008139545,6.675483158862854,173.04556351169091,842.0369895247659,8009.8857427921275,8161.333870083962,0.10317394226589864,0.981443213854174,5.021415298593479,0.0011655583140214388,0.9946633287888486,0.7253257739483114,0.13487309195122937,5.309813353288376,95.86512947099517,19.005126045471968,0.0,49.27546293973301,0.0,1.4118420783282006,0.0,0.0,0.0,71.00888912397389,5.724798628930537,5.309813353288376,0.0,49.70492518032498,33.2117678719474,0.0,0.0,0.0,5.907179729351506,1,0,0,0,0,1,1,0,0,Unknown,3
CFG-016-Sp8,Glc(β-Sp8,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1-OCCCN-C(=O)CCCOC,337.3689999999996,23,1,15,5,8,137.71,-2.2641999999999944,78.45590000000006,0.9285714285714286,1184.7529291110693,10.713199919210863,5.1925791930512055,3.120085857347248,1.7711423310857684,0.9245440872849414,-0.81,4.117803046060969,10.869597008139545,6.675483158862854,173.04556351169091,1005.0390619337273,5801.004477527709,6245.959082606187,0.16091028593712225,0.9287612039730468,4.398159665617738,0.0009241045837423279,0.9869690369406904,0.5948352465107863,0.17337889620271518,5.309813353288376,95.86512947099517,19.005126045471968,0.0,49.27546293973301,0.0,1.4118420783282006,0.0,0.0,0.0,71.00888912397389,5.724798628930537,5.309813353288376,0.0,49.70492518032498,33.2117678719474,0.0,0.0,0.0,5.907179729351506,1,0,0,0,0,1,1,0,0,Unknown,3
CFG-017-Sp8,Man(β-Sp8,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1-OCCCN-C(=O)CCCOC,337.3689999999996,23,1,15,5,8,137.71,-2.2641999999999944,78.45590000000006,0.9285714285714286,1184.7529291110693,10.713199919210863,5.1925791930512055,3.120085857347248,1.7711423310857684,0.9245440872849414,-0.81,4.117803046060969,10.869597008139545,6.675483158862854,173.04556351169091,1283.6039583674747,5061.008922414582,5613.222748507903,0.22867504388787707,0.901622677232948,4.209773257428879,0.0007024150021940243,0.9735028116563802,0.46603771129275345,0.2539122223898534,5.309813353288376,95.86512947099517,19.005126045471968,0.0,49.27546293973301,0.0,1.4118420783282006,0.0,0.0,0.0,71.00888912397389,5.724798628930537,5.309813353288376,0.0,49.70492518032498,33.2117678719474,0.0,0.0,0.0,5.907179729351506,1,0,0,0,0,1,1,0,0,Unknown,3
CFG-018-Sp8,GalNAc(β-Sp8,OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-OCCCN-C(=O)CCCOC,378.42199999999957,26,1,16,5,8,146.58,-2.120399999999993,90.05380000000005,0.875,1404.0361504586554,12.160413514710822,5.889792788551164,3.556524473148768,2.00129227836282,1.1309061538409948,-1.3,4.636806713701793,12.15294509846849,7.52077549268622,194.87889614655444,1936.4142618650728,5003.738163570696,5510.997636753788,0.35137272586560264,0.9079550552153948,4.056033632368488,0.0004688847180566056,0.9362356581105934,0.28953453742680757,0.36601465083181345,10.619626706576751,95.17017579340649,23.79966322954379,0.0,60.23963072553938,0.0,2.8236841566564013,0.0,0.0,0.0,76.21873586377734,4.293598971697903,10.619626706576751,0.0,56.49469173902032,33.2117678719474,0.0,0.0,0.0,11.814359458703011,1,0,0,0,0,2,2,0,1,Unknown,6
CFG-019-Sp0,GlcNAc(β-Sp0,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-OCCN-C(=O)CCCOC,364.3949999999996,25,1,15,5,8,146.58,-2.5104999999999933,85.43680000000005,0.8666666666666667,1310.1552197535304,11.660413514710822,5.639792788551164,3.431524473148768,1.9400030890761064,1.1002615591976381,-1.3,4.568977024868213,11.341449776655455,7.2216164645962175,185.7040130318222,2005.985579626513,4637.2115468208995,6103.571839175038,0.32865765038617833,0.7597537424000678,4.182142770337635,0.00037874337189478874,0.9444491245390811,0.3183623436643408,0.15062136221881298,10.619626706576751,95.17017579340649,23.79966322954379,0.0,51.125188711869534,0.0,2.8236841566564013,0.0,0.0,0.0,73.47721875143691,4.293598971697903,10.619626706576751,0.0,50.12176683769094,33.2117678719474,0.0,0.0,0.0,11.814359458703011,1,0,0,0,0,2,2,0,1,Unknown,6
CFG-019-Sp8,GlcNAc(β-Sp8,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-OCCCN-C(=O)CCCOC,378.42199999999957,26,1,16,5,8,146.58,-2.120399999999993,90.05380000000005,0.875,1404.0361504586554,12.160413514710822,5.889792788551164,3.556524473148768,2.00129227836282,1.1309061538409948,-1.3,4.636806713701793,12.15294509846849,7.52077549268622,194.87889614655444,1291.5772742146492,6774.300146944099,7038.623481157018,0.18349856014777735,0.9624467291196162,4.4673502512480034,0.0007451716194873724,0.9830199786493113,0.5536688923800421,0.21643299993369297,10.619626706576751,95.17017579340649,23.79966322954379,0.0,60.23963072553938,0.0,2.8236841566564013,0.0,0.0,0.0,76.21873586377734,4.293598971697903,10.619626706576751,0.0,56.49469173902032,33.2117678719474,0.0,0.0,0.0,11.814359458703011,1,0,0,0,0,2,2,0,1,Unknown,6
CFG-020-Sp8,GlcN(Gc)(β-Sp8,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](NC(=O)CO)[C@@H]1-OCCCN-C(=O)CCCOC,394.4209999999996,27,1,17,6,9,166.81,-3.1479999999999926,91.46560000000004,0.875,1425.954407797043,12.568661805174685,6.093916933783095,3.658586545764734,2.088602491488251,1.1537279270703766,-1.34,5.036819556237508,12.94166614104607,8.050214707006532,199.7598001568777,1857.3970688964728,8790.968141683376,10338.39535364067,0.17966009282498466,0.8503223025406581,5.157956689334342,0.000457803189624853,0.9837287487138504,0.555785696432954,0.074152159872592,10.619626706576751,108.26916888466263,23.79966322954379,0.0,52.01698005207346,0.0,2.8236841566564013,0.0,0.0,0.0,79.95678549871432,5.724798628930537,10.619626706576751,0.0,49.642799621724635,39.77075311486368,0.0,0.0,0.0,11.814359458703011,1,0,0,0,0,2,2,0,0,Unknown,6
CFG-021-Sp8,Gal(β1-4)GlcNAc(β1-6)[Gal(β1-4)GlcNAc(β1-3)]GalNAc(α-Sp8,OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-C[C@@H](O1)[C@H](O)[C@H](-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@H](O2)CO)-O-[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O2)CO)[C@@H](NC(=O)C)[C@H]1-OCCCN-C(=O)CCCOC,1109.0920000000028,76,5,42,17,28,480.9200000000001,-10.536000000000035,243.7831999999994,0.9090909090909091,4827.252114280221,35.219806514987994,17.99969604604515,12.069962814115343,7.555756648421234,4.669247519063281,-3.080000000000001,16.129371270396998,29.938752026086462,16.062373738680268,542.9588775143312,,,,,,,,,,,21.239253413153502,320.8409054953201,71.28364122808782,0.0,120.54920586991804,0.0,5.6473683133128025,0.0,0.0,0.0,224.22027083983718,18.605595544024247,21.239253413153502,0.0,192.41882676175845,59.447708843612546,0.0,0.0,0.0,23.628718917406022,5,0,0,0,3,4,4,0,3,Unknown,15
CFG-021-Sp14,Gal(β1-4)GlcNAc(β1-6)[Gal(β1-4)GlcNAc(β1-3)]GalNAc(-Sp14,OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-C[C@@H](O1)[C@H](O)[C@H](-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@H](O2)CO)-O-[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O2)CO)[C@@H](NC(=O)C)C1-O[C@H](C)[C@@H](C(=O)O)N-C(=O)CCCOC,1153.1010000000028,79,5,43,18,30,518.22,-11.084400000000034,250.31799999999944,0.8888888888888888,4961.377360035655,36.53630309591571,18.65794433650901,12.696285764171561,7.964182096158967,4.92753201616153,-3.610000000000001,17.278129604425068,30.092064734162538,16.35435337722127,558.3662457390944,,,,,,,,,,,21.239253413153502,330.96108454244654,76.07817841215964,0.0,119.65741452971413,0.0,5.6473683133128025,1.4311996572326342,0.0,0.0,232.752857658846,20.036795201256883,21.239253413153502,0.0,204.9957044730244,46.391863916380316,0.0,0.0,0.0,29.598024205357873,5,0,0,0,3,4,4,1,4,Unknown,17
CFG-022-Sp8,GlcNAc(β1-6)[GlcNAc(β1-4)][GlcNAc(β1-3)]GlcNAc(-Sp8,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-C[C@@H](O1)[C@@H](-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O2)CO)[C@H](-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O2)CO)[C@@H](NC(=O)C)C1-OCCCN-C(=O)CCCOC,988.0040000000025,68,4,37,14,23,410.64,-8.216400000000032,222.74769999999947,0.875,4311.096523920606,31.625778658168638,16.018040624921596,10.59626115257598,6.499607717745213,4.071527961822138,-3.370000000000001,14.017348332139461,27.29219308184695,15.315160663222608,488.6888811246827,,,,,,,,,,,26.54906676644188,263.38079255345855,66.60445250455955,0.0,121.91806376253282,0.0,7.059210391641003,0.0,0.0,0.0,195.03465720552737,12.880796915093708,26.54906676644188,0.0,168.6224428441169,52.88872360069626,0.0,0.0,0.0,29.535898646757527,4,0,0,0,2,5,5,0,4,Unknown,17
CFG-023-Sp0,"Gal3,6OS2(β1-4)GlcNAc6OS(β-Sp0",OS(=O)(=O)OC[C@@H](O1)[C@H](O)[C@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1-O-[C@H]([C@H](O1)COS(=O)(=O)O)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-OCCN-C(=O)CCCOC,766.7280000000014,48,2,27,8,22,355.8399999999999,-5.204999999999997,149.31459999999987,0.9047619047619048,2761.558262301003,24.050124195379667,14.318661805174681,9.765899364664419,4.644860620572872,2.9708397639225583,-1.7700000000000002,13.019433631001897,18.461704837486295,14.605125285956772,328.2781961465637,7372.002079623898,17738.61271318184,22531.04238475413,0.3271931211053174,0.78729658443077,5.573881998439011,0.0001067954913641229,0.9449574919018109,0.31742180625267974,0.1728071288957702,10.619626706576751,171.23379447551702,77.01964718004183,0.0,60.720498605061096,0.0,2.8236841566564013,4.293598971697903,0.0,0.0,144.01399381303497,8.587197943395806,10.619626706576751,0.0,80.7079173140278,39.77075311486368,0.0,0.0,0.0,43.01136120365183,2,0,0,0,1,2,2,0,1,Unknown,7
CFG-024-Sp0,"Gal3,6OS2(β1-4)GlcNAc(β-Sp0",OS(=O)(=O)OC[C@@H](O1)[C@H](O)[C@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-OCCN-C(=O)CCCOC,686.6640000000016,44,2,25,8,19,312.46999999999997,-5.032099999999994,138.89979999999994,0.9047619047619048,2500.904339132662,21.60063445259649,12.318661805174681,8.29115449327283,4.213674402724973,2.7042156186906263,-1.68,10.926260353938666,17.296031612893657,12.255326126446917,306.12124478315417,5384.057435907279,21664.752188887753,24674.829137965873,0.21820039384277276,0.8780102211752837,6.137018007414576,0.00016307593884858483,0.97590398509631,0.4831211825023141,0.14189078289175103,10.619626706576751,164.80097466957108,62.437561165742515,0.0,60.720498605061096,0.0,2.8236841566564013,2.8623993144652684,0.0,0.0,131.9668889172067,8.587197943395806,10.619626706576751,0.0,80.7079173140278,39.77075311486368,0.0,0.0,0.0,32.61236062200222,2,0,0,0,1,2,2,0,1,Unknown,7
CFG-025-Sp0,Gal3OS(β1-4)[Fuc(α1-3)]Glc6OS(-Sp0,OC[C@@H](O1)[C@H](O)[C@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1-O-[C@H]([C@H](O1)COS(=O)(=O)O)[C@H](-O-[C@H]2[C@@H](O)[C@H](O)[C@H](O)[C@@H](O2)C)[C@@H](O)C1-OCCN-C(=O)CCCOC,791.7530000000017,51,3,29,10,23,362.52,-6.324100000000005,158.5234999999998,0.96,2972.7032298452746,24.786414018951987,14.096193081066314,9.66279408219623,5.1771256304263495,3.234752991111111,-1.3500000000000003,12.58001692230326,19.30148794169412,12.604371706922459,355.5103371624796,10397.71994829195,16707.3161877098,24182.02132247426,0.4299772880701469,0.6908982489475507,5.691071404804532,6.644709151462053e-05,0.902839704346149,0.21722421278341927,0.22806750554385008,5.309813353288376,209.16209452017637,67.11674988927078,0.0,67.57429138591219,0.0,1.4118420783282006,2.8623993144652684,0.0,0.0,157.41445291657945,12.880796915093708,5.309813353288376,0.0,111.35619334896498,39.77075311486368,0.0,0.0,0.0,26.705180892650716,3,0,0,0,2,1,1,0,0,Unknown,5
CFG-026-Sp8,Gal3OS(β1-4)Glc(β-Sp8,OC[C@@H](O1)[C@H](O)[C@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](O)[C@@H]1-OCCCN-C(=O)CCCOC,579.5740000000018,38,2,23,8,16,260.22999999999996,-4.612899999999988,121.50410000000005,0.95,2108.4884562718476,18.20393111431336,9.871448209674726,6.504971006079724,3.6136274268867408,2.2618740015459995,-1.1,8.477184354395087,15.625501266790783,9.522159016716481,271.30584389961274,2217.5610486494447,22074.044868705052,22451.530553877226,0.09877104116923945,0.9831866391350773,6.350230360596934,0.0004433639559703959,0.9951101855705953,0.7358032972544707,0.14462720763985096,5.309813353288376,159.0631085412138,43.06093796737138,0.0,58.87077283292457,0.0,1.4118420783282006,1.4311996572326342,0.0,0.0,117.45145439391534,10.01839760062844,5.309813353288376,0.0,80.29107565666183,39.77075311486368,0.0,0.0,0.0,16.30618031100111,2,0,0,0,1,1,1,0,0,Unknown,4
CFG-027-Sp0,Gal3OS(β1-4)Glc6OS(β-Sp0,OC[C@@H](O1)[C@H](O)[C@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1-O-[C@H]([C@H](O1)COS(=O)(=O)O)[C@H](O)[C@@H](O)[C@@H]1-OCCN-C(=O)CCCOC,645.6110000000016,41,2,24,8,19,303.59999999999997,-5.175899999999991,127.30190000000006,0.9473684210526315,2267.0454597485796,20.153420857096535,11.621448209674725,7.854715877471313,3.9835244554479243,2.4978535521345737,-1.1900000000000002,10.433414700707365,16.041856926821108,11.436359236832029,284.2879121482902,4036.4113483455308,15422.147166937804,18113.207282681808,0.22284354644385804,0.8514310539405714,5.394240988957187,0.00021093763258037644,0.974854221824127,0.4746727800000126,0.1447315554784868,5.309813353288376,165.49592834715975,57.64302398167069,0.0,49.756330819254735,0.0,1.4118420783282006,2.8623993144652684,0.0,0.0,126.75704217740319,10.01839760062844,5.309813353288376,0.0,73.91815075533245,39.77075311486368,0.0,0.0,0.0,26.705180892650716,2,0,0,0,1,1,1,0,0,Unknown,4
CFG-027-Sp8,Gal3OS(β1-4)Glc6OS(β-Sp8,OC[C@@H](O1)[C@H](O)[C@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1-O-[C@H]([C@H](O1)COS(=O)(=O)O)[C@H](O)[C@@H](O)[C@@H]1-OCCCN-C(=O)CCCOC,659.6380000000016,42,2,25,8,19,303.59999999999997,-4.7857999999999885,131.9189,0.95,2368.6474586820073,20.653420857096535,11.871448209674725,7.979715877471313,4.044813644734638,2.5284981467779306,-1.1900000000000002,10.413297953132016,16.762232423238714,11.718010471621065,293.46279526302266,4581.034411509419,15507.197605016076,17585.02547559135,0.2605076926313278,0.8818410656578591,5.343782286290699,0.00019249824088688706,0.9654717717675135,0.4126083142386004,0.2418873374560318,5.309813353288376,165.49592834715975,57.64302398167069,0.0,58.87077283292457,0.0,1.4118420783282006,2.8623993144652684,0.0,0.0,129.49855928974364,10.01839760062844,5.309813353288376,0.0,80.29107565666183,39.77075311486368,0.0,0.0,0.0,26.705180892650716,2,0,0,0,1,1,1,0,0,Unknown,4
